price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE
23000,2025 04 19T11:48:31.000Z,BATNA,BON TAT,LATITUDE,,6TH GEN INTEL CELERON N3060,4GB,32GB,,11.6,,1920x1080,DDR3L
23000,2024 08 12T20:00:38.000Z,EZZOUAR,,INSPIRON,,4TH GEN INTEL CORE I3,8GB,128GB,,13.3,,,
23000,2025 05 31T09:16:22.000Z,OULED HEDADJ,,THINKPAD,,3RD GEN INTEL CORE I3,4GB,,500GB,15.6,,,
23000,2025 01 18T09:12:16.000Z,ORAN,BON TAT,THINKPAD,NVIDIA GEFORCE GT 610,2ND GEN INTEL CORE I5,8GB,,500GB,15.6,,,
22500,2025 08 09T06:05:07.000Z,DOUERA,,PAVILION,,INTEL ATOM Z8350,4GB,120GB,,10,,,DDR4
22222,2025 04 25T16:37:37.000Z,CONSTANTINE,BON TAT,DYNABOOK,,INTEL CORE I7 1165G7,16GB,512GB,,,,,
22000,2025 05 12T22:39:45.000Z,SETIF,BON TAT,ASPIRE,,INTEL PENTIUM T4400,2GB,,,17.3,,,
22000,2025 01 03T17:31:25.000Z,EZZOUAR,BON TAT,THINKPAD,,INTEL PENTIUM,4GB,,500GB,,,,
22000,2024 08 29T10:12:53.000Z,,,LATITUDE,,INTEL CORE I5 3320M,8GB,512GB,,,,,
22000,2024 11 07T17:51:35.000Z,MAATKA,MOYEN,PAVILION,,INTEL CORE I5,8GB,,,,,,
22000,2025 06 22T09:52:48.000Z,BORDJ BOU ARRERIDJ,BON TAT,ASPIRE,,INTEL CORE I3 3EM,4GB,,500GB,16,,,
22000,2024 10 16T20:02:50.000Z,METLILLI,BON TAT,GALAXY,,INTEL CORE I3 380M,4GB,,320GB,15.6,,,
22000,2024 09 23T19:13:00.000Z,CHLEF,BON TAT,INSPIRON,,INTEL CORE I3,4GB,,,,,,
22000,2024 12 07T09:22:44.000Z,BORDJ BOU ARRERIDJ,MOYEN,PAVILION,,INTEL CORE I3,6GB,,,17,,,
22000,2024 08 27T09:34:22.000Z,EL ANCER,BON TAT,DYNABOOK,,INTEL CORE I3,,,,,,,
22000,2025 08 03T17:11:15.000Z,TAOUGRITE,,,,INTEL CORE I3,256GB,,,,,,
22000,2025 06 07T15:23:05.000Z,MEKLA,BON TAT,MACBOOK,,INTEL CORE 2 DUO,4GB,,,13.3,,,
22000,2024 10 27T11:17:04.000Z,JIJEL,BON TAT,,,INTEL CELERON N4100,4GB,64GB,,13.3,,1920x1080 FHD,
22000,2025 01 06T20:46:57.000Z,BENI MERED,MOYEN,IDEAPAD,,INTEL CELERON N4000,4GB,1TB,,16,,,DDR4
22000,2025 02 15T16:56:55.000Z,EZZOUAR,BON TAT,DYNABOOK,,AMD V120,3GB,,320GB,15,,,
22000,2025 05 03T11:36:32.000Z,DJELFA,BON TAT,GALAXY,,AMD E 450,4GB,,500GB,12,,,
22000,2024 08 21T09:15:46.000Z,EZZOUAR,MOYEN,SURFACE,,8TH GEN INTEL CORE I5 8250U,8GB,128GB,,12.5,,,
22000,2024 09 11T16:55:03.000Z,EL ACHOUR,BON TAT,,,4TH GEN INTEL CORE I5,8GB,,500GB,13,,,
22000,2025 07 23T16:56:44.000Z,KOUBA,,VIVOBOOK,,4TH GEN INTEL CORE I3 4010U,4GB,128GB,,15.6,,,DDR3
22000,2025 07 23T07:44:34.000Z,BECHAR,BON TAT,PAVILION,,3RD GEN INTEL CORE I5,4GB,,500GB,,,,
22000,2025 04 22T17:35:51.000Z,BORDJ EL BAHRI,MOYEN,PAVILION,,3RD GEN INTEL CORE I3 3220,4GB,,500GB,15.6,,,
22000,2024 10 24T12:54:55.000Z,AIN TOUTA,BON TAT,ASPIRE,,3RD GEN INTEL CORE I3,4GB,,900GB,,,,
22000,2024 08 31T22:51:14.000Z,,BON TAT,,,3RD GEN INTEL CORE I3,4GB,,250GB,15,,,
22000,2024 10 16T17:49:54.000Z,BENI MESSOUS,BON TAT,VIVOBOOK,,3RD GEN INTEL CORE I3,4GB,128GB,,,,,
22000,2022 06 14T22:49:12.000Z,SIDI BEL ABBES,MOYEN,PAVILION,,2ND GEN INTEL CORE I3,4GB,,500GB,15,,,
22000,2025 08 09T13:45:01.000Z,EZZOUAR,BON TAT,DYNABOOK,,2ND GEN INTEL CORE I3,4GB,,340GB,,,,
22000,2024 08 01T10:42:16.000Z,EZZOUAR,,PRECISION,NVIDIA RTX A2000,12TH GEN INTEL CORE I9 12950HX,32GB,1TB,,16,,1920x1080 FHD,
21500,2024 10 15T19:16:57.000Z,BIRKHADEM,,THINKPAD,,INTEL CELERON N4020,4GB,32GB,,11,,,DDR3
21500,2024 11 04T08:22:47.000Z,CHERAGA,,STEALTH,NVIDIA GEFORCE RTX 4060,AMD RYZEN 5 7535HS,16GB,512GB,,,,,
21000,2025 07 29T16:20:52.000Z,ZERALDA,BON TAT,DYNABOOK,,INTEL PENTIUM B960,6GB,,500GB,15.6,,,
21000,2021 06 17T07:53:23.000Z,CHLEF,BON TAT,,,INTEL PENTIUM B960,4GB,,,,,,
21000,2025 05 15T20:58:40.000Z,EL EULMA,MOYEN,PAVILION,,INTEL CORE M5 6Y54,8GB,256GB,,12.5,,,
21000,2024 12 04T10:28:51.000Z,BOUMERDES,BON TAT,MACBOOK,,INTEL CORE I5,4GB,500GB,,13,,,
21000,2021 08 26T21:30:41.000Z,DJIDIOUA,MOYEN,ELITEBOOK,,INTEL CORE I5,8GB,320GB,,12,,,
21000,2025 03 05T22:42:29.000Z,ORAN,MOYEN,SURFACE,,INTEL CORE I5,4GB,128GB,,14,,,
21000,2025 08 08T20:42:42.000Z,RELIZANE,BON TAT,VIVOBOOK,,INTEL CELERON N4020,4GB,64GB,,14,,,
21000,2025 06 24T22:14:43.000Z,MEKLA,BON TAT,ASPIRE,,INTEL CELERON N3150,4GB,512GB,,15.6,,,
21000,2025 07 31T13:31:58.000Z,BIRTOUTA,,ASPIRE,,INTEL CELERON,4GB,64GB,,14,,,
21000,2025 04 27T12:40:06.000Z,CHLEF,BON TAT,PROBOOK,,AMD A4 3300M,8GB,256GB,,15,,,
21000,2024 10 05T18:33:30.000Z,BIR EL DJIR,BON TAT,INSPIRON,,7TH GEN INTEL CORE I3,4GB,,1TB,15,,,
21000,2024 10 29T16:01:47.000Z,TLEMCEN,MOYEN,PAVILION,,6TH GEN INTEL CORE I3,4GB,,500GB,,,,
20500,2025 07 30T13:41:55.000Z,CHERAGA,,,,INTEL CELERON N3350,6GB,256GB,,13.3,,1920x1080 FHD,
20000,2025 03 10T14:48:03.000Z,CHERAGA,,LATITUDE,,INTEL PENTIUM SILVER N5000,4GB,118GB,,,,,
20000,2021 06 24T20:00:55.000Z,ALGER CENTRE,,DYNABOOK,,INTEL PENTIUM N3540,4GB,,361GB,,,,
20000,2021 08 12T14:51:14.000Z,KOLEA,MOYEN,ASPIRE,,INTEL PENTIUM B960,4GB,,,15,,,
20000,2024 11 19T15:35:42.000Z,ORAN,,INSPIRON,,INTEL PENTIUM B960,2GB,,320GB,15.6,,1366x768,
20000,2021 09 30T14:09:02.000Z,DAR EL BEIDA,BON TAT,DYNABOOK,,INTEL PENTIUM B950,4GB,,,15,,,
20000,2025 07 23T20:36:10.000Z,BOUZAREAH,BON TAT,THINKPAD,,INTEL CORE I5 4200M,8GB,,500GB,16,,,
20000,2025 04 18T16:10:55.000Z,HYDRA,BON TAT,,,INTEL CORE I5 3337U,4GB,,500GB,,,,
20000,2024 08 17T12:53:16.000Z,GRAREM GOUGA,BON TAT,INSPIRON,,INTEL CORE I5 2540M,4GB,,256GB,15.5,,,
20000,2025 01 26T12:33:19.000Z,SKIKDA,MOYEN,,,INTEL CORE I5 2430M,4GB,,500GB,15.4,,,
20000,2025 01 30T10:19:49.000Z,HASSI BEN OKBA,BON TAT,MACBOOK,,INTEL CORE I5,,,,,,,
20000,2025 06 20T04:34:59.000Z,EL OUED,MOYEN,INSPIRON,,INTEL CORE I5,8GB,,,15.6,,,
20000,2025 04 27T22:57:23.000Z,BARAKI,BON TAT,,,INTEL CORE I5,8GB,,500GB,15.6,,,
20000,2025 08 06T13:46:19.000Z,OUM EL BOUAGHI,BON TAT,DYNABOOK,,INTEL CORE I5,4GB,256GB,,14,,,
20000,2024 10 12T16:31:02.000Z,BISKRA,,,,INTEL CORE I5,6GB,,300GB,16,,,
20000,2025 07 13T06:21:31.000Z,AIN TADLES,BON TAT,,,INTEL CORE I5,4GB,128GB,,,,,
20000,2025 02 16T20:01:51.000Z,BOUINAN,BON TAT,DYNABOOK,,INTEL CORE I3 T4005,,,,,,,
20000,2025 04 17T14:26:08.000Z,CHERAGA,MOYEN,PAVILION,,INTEL CORE I3 M380,8GB,128GB,,16,,,
20000,2025 05 24T09:06:59.000Z,KOUBA,BON TAT,IDEAPAD,,INTEL CORE I3 6006U,4GB,,500GB,15,,,
20000,2024 08 11T08:39:25.000Z,MEDRISSA,BON TAT,PAVILION,AMD RADEON R7 M360,INTEL CORE I3 5020U,8GB,,1TB,,,,
20000,2024 10 06T09:29:41.000Z,BOUMERDES,MOYEN,VIVOBOOK,,INTEL CORE I3 5005U,4GB,128GB,,12,,,DDR3
20000,2025 05 08T07:50:46.000Z,ORAN,MOYEN,VIVOBOOK,,INTEL CORE I3 5005U,4GB,128GB,1TB,15,,,
20000,2024 10 06T09:29:21.000Z,BOUMERDES,MOYEN,VIVOBOOK,,INTEL CORE I3 5005U,4GB,128GB,,12,,,DDR3
20000,2024 09 22T13:24:55.000Z,BIRKHADEM,BON TAT,PAVILION,,INTEL CORE I3 4005U,4GB,,,15,,,
20000,2024 09 02T12:21:38.000Z,,BON TAT,,,INTEL CORE I3 370,400GB,,,,,,
20000,2024 11 23T14:01:11.000Z,ALGER CENTRE,BON TAT,GALAXY,,INTEL CORE I3 350M,4GB,,,15.6,,,DDR3
20000,2025 07 06T11:13:10.000Z,BIR EL DJIR,BON TAT,DYNABOOK,,INTEL CORE I3 3120M,4GB,,,,,,
20000,2025 01 25T18:11:38.000Z,BABA HASSEN,BON TAT,PAVILION,,INTEL CORE I3 2803,4GB,,500GB,15,,,
20000,2025 05 22T21:42:54.000Z,EL HARRACH,BON TAT,GALAXY,NVIDIA GEFORCE GT 520MX,INTEL CORE I3,4GB,,500GB,17,,,
20000,2024 12 15T11:54:08.000Z,BEN AKNOUN,BON TAT,VOSTRO,,INTEL CORE I3,6GB,,500GB,15.6,,,
20000,2025 01 16T07:37:30.000Z,DRAA ESSAMAR,MOYEN,PAVILION,,INTEL CORE I3,4GB,,500GB,15,,,
20000,2025 01 26T08:18:45.000Z,SIGUS,MOYEN,,,INTEL CORE I3,,,,,,,
20000,2021 03 15T05:02:01.000Z,DAR EL BEIDA,BON TAT,PAVILION,,INTEL CORE DUO T2050,2GB,,250GB,15,,,
20000,2024 12 08T06:24:14.000Z,CONSTANTINE,,MACBOOK,,INTEL CORE DUO,4GB,,500GB,15,,,
20000,2024 09 26T14:37:42.000Z,TLEMCEN,BON TAT,INSPIRON,,INTEL CORE 2 DUO,3GB,,,15,,,
20000,2021 10 09T12:37:54.000Z,DRAA EL MIZAN,MOYEN,THINKPAD,,INTEL CELERON T3100,4GB,,465GB,15,,,
20000,2025 07 25T13:31:27.000Z,ORAN,,SPIN,,INTEL CELERON N3350,4GB,32GB,,11,,,
20000,2024 10 01T08:58:55.000Z,AIN TAYA,,INSPIRON,,INTEL CELERON N3060,4GB,500GB,,,,,
20000,2025 07 06T11:14:21.000Z,BEJAIA,BON TAT,PAVILION,,INTEL CELERON N3060,4GB,,155GB,15.6,,,
20000,2025 06 30T11:48:59.000Z,AIN TEMOUCHENT,BON TAT,PAVILION,,INTEL CELERON N3060,4GB,32GB,,14,,1366x768,
20000,2025 07 25T00:58:54.000Z,AIN NAADJA,BON TAT,THINKPAD,,INTEL CELERON N2830,2GB,128GB,,11.6,,,
20000,2025 07 06T03:20:23.000Z,BORDJ EL KIFFAN,BON TAT,THINKPAD,,INTEL CELERON 3867U,4GB,,466GB,15.6,,,
20000,2025 07 10T20:34:44.000Z,TIZI OUZOU,,ASPIRE,,INTEL CELERON 2957U,2GB,256GB,,52,,,
20000,2025 03 04T16:14:19.000Z,TIARET,BON TAT,INSPIRON,,INTEL CELERON,512GB,,4GB,14,,,
20000,2025 06 30T21:59:40.000Z,TIZI OUZOU,,,,INTEL CELERON,4GB,,256GB,14,,,
20000,2025 01 20T19:26:58.000Z,OUED CHOULI,MOYEN,VIVOBOOK,,INTEL CELERON,4GB,120GB,,6,,,
20000,2025 05 23T18:52:10.000Z,EZZOUAR,BON TAT,VIVOBOOK,,INTEL CELERON,,8GB,,,,,
20000,2024 08 19T17:47:50.000Z,BOUMERDES,MOYEN,,,INTEL CELERON,8GB,,,15,,,
20000,2024 10 11T17:29:38.000Z,ISSERS,,,,INTEL ATOM 3735F,2GB,24GB,,11.6,,,
20000,2025 07 30T14:44:48.000Z,REGHAIA,BON TAT,,,AMD E 350 16,4GB,128GB,,11.6,,,
20000,2025 07 28T12:20:52.000Z,SKIKDA,BON TAT,VIVOBOOK,AMD RADEON R5 M240,AMD A9 9420,4GB,128GB,1TB,15.6,,,
20000,2024 08 29T15:13:04.000Z,,BON TAT,PAVILION,,AMD A8,8GB,,1TB,17,,,
20000,2025 05 05T13:01:44.000Z,DOUCEN,,VIVOBOOK,,AMD A4 1200,4GB,,500GB,10.1,,,
20000,2025 08 01T22:03:38.000Z,LAGHOUAT,,MACBOOK,AMD RADEON PRO 5500,9TH GEN INTEL CORE I9 9980HK,16GB,512GB,,16,,,DDR4
20000,2024 10 12T15:12:01.000Z,MSILA,BON TAT,LATITUDE,,8TH GEN INTEL CORE I5 8265U,8GB,512GB,,13,,,
20000,2025 07 19T14:24:12.000Z,SOUR EL GHOUZLANE,BON TAT,IDEAPAD,,8TH GEN INTEL CORE I5,,,,15.6,,,
20000,2025 02 01T18:04:30.000Z,AIN BENIAN,,IDEAPAD,,8TH GEN INTEL CORE I3 8130U,4GB,,1TB,15.6,,1920x1080,
20000,2025 08 11T01:39:04.000Z,BEN AKNOUN,MOYEN,INSPIRON,,7TH GEN INTEL CORE I3 7020U,4GB,,932GB,,,,
20000,2024 10 07T19:17:36.000Z,MEFTAH,,LATITUDE,,6TH GEN INTEL CORE I5 6300U,8GB,256GB,,13,,1366x768,DDR4
20000,2025 03 03T22:57:38.000Z,AIN MLILA,BON TAT,DYNABOOK,,6TH GEN INTEL CORE I3,4GB,,,14,,,
20000,2024 08 22T15:37:26.000Z,BENI MERED,BON TAT,VIVOBOOK,NVIDIA GEFORCE GTX 740,4TH GEN INTEL CORE I7,10GB,128GB,,17,,,
20000,2025 06 23T14:56:23.000Z,BIRTOUTA,,GALAXY,NVIDIA GEFORCE GT 710,4TH GEN INTEL CORE I3,4GB,128GB,,,,,
20000,2025 06 29T05:58:11.000Z,ORAN,BON TAT,INSPIRON,,4TH GEN INTEL CORE I3,4GB,,500GB,15,,,
20000,2024 09 19T19:30:34.000Z,RELIZANE,BON TAT,PAVILION,,4TH GEN INTEL CORE I3,4GB,,,,,,
20000,2025 07 31T10:23:20.000Z,AIN NAADJA,BON TAT,DYNABOOK,,3RD GEN INTEL CORE I3 312M,6GB,,256GB,14.6,,,
20000,2025 07 25T15:53:39.000Z,HASSI BAHBAH,BON TAT,ELITEBOOK,,2ND GEN INTEL CORE I5 2540M,10GB,128GB,,13,,,
20000,2023 02 25T23:02:47.000Z,BEJAIA,MOYEN,INSPIRON,,2ND GEN INTEL CORE I5,4GB,,80GB,14,,,
20000,2024 08 21T11:38:13.000Z,MOSTAGANEM,BON TAT,INSPIRON,,2ND GEN INTEL CORE I3,4GB,,500GB,14,,,
20000,2025 08 10T08:04:55.000Z,BARAKI,MOYEN,VOSTRO,,10TH GEN INTEL CORE I5,8GB,0GB,,15,,,
19500,2025 03 27T07:14:57.000Z,DRARIA,BON TAT,THINKPAD,,INTEL CORE I5 3320M,6GB,240GB,,12,,1366x768,DDR3
19500,2025 08 02T08:07:39.000Z,GUE DE CONSTANTINE,BON TAT,IDEAPAD,,INTEL CORE I5 3230M,12GB,256GB,500GB,14,60Hz,1366x768,
19500,2025 05 22T15:07:06.000Z,BISKRA,,,,INTEL CORE I3 2350M,12GB,256GB,500GB,17,,1600x900,DDR3
19500,2024 10 30T20:24:06.000Z,BABA HASSEN,,ASPIRE,NVIDIA GEFORCE GT 450,2ND GEN INTEL CORE I5,4GB,250GB,,17,,,
19500,2024 08 20T10:29:43.000Z,AIN KHADRA,BON TAT,DYNABOOK,,2ND GEN INTEL CORE I5,4GB,,128GB,,,,
19000,2025 07 25T19:01:20.000Z,BOUARFA,BON TAT,,AMD RADEON HD 5470,INTEL CORE I7 620M,4GB,256GB,,17,,,
19000,2024 09 27T03:43:38.000Z,BOUARFA,BON TAT,,,INTEL CORE I5 2430M,2GB,500GB,,15,,,
19000,2025 01 25T19:34:07.000Z,DELY BRAHIM,BON TAT,PAVILION,,INTEL CORE I3,6GB,135GB,,13,,,
19000,2025 07 24T03:42:08.000Z,BOUZAREAH,BON TAT,PAVILION,,INTEL CORE 2 DUO P8600,4GB,,250GB,15,,,
19000,2024 11 10T18:35:43.000Z,ORAN,BON TAT,INSPIRON,,INTEL CELERON N3060,4GB,,320GB,15.6,,,
19000,2025 06 28T21:18:53.000Z,BORDJ EL BAHRI,JAMAIS UTILIS,THINKPAD,,INTEL CELERON N3060,4GB,16GB,,14,,,
19000,2025 08 08T15:46:23.000Z,ORAN,BON TAT,TRANSFORMER,,INTEL ATOM X5 Z5800,4GB,128GB,,10.1,,1280x800,
19000,2025 06 14T21:19:11.000Z,SETIF,BON TAT,PAVILION,,AMD A6,4GB,64GB,,14,,,
19000,2025 02 13T06:30:34.000Z,SETIF,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 4060,12TH GEN INTEL CORE I5 12500H,16GB,512GB,,15.6,144Hz,1920x1080,DDR5
18500,2025 08 08T15:59:04.000Z,CHLEF,BON TAT,ASPIRE,,INTEL CORE I3,2GB,250GB,,,,,
18500,2025 06 11T17:26:59.000Z,JIJEL,BON TAT,PAVILION,,AMD A4 1250,4GB,256GB,,11.6,,,
18200,2025 04 06T08:39:59.000Z,EZZOUAR,,TUF,NVIDIA GEFORCE RTX 3050,AMD RYZEN 7 6800HQ,16GB,512GB,,17,,1920x1080,
18000,2025 05 02T13:32:57.000Z,OULED MOUSSA,BON TAT,VIVOBOOK,,INTEL PENTIUM DUAL CORE T4500,4GB,,455GB,,,,
18000,2024 11 14T13:43:25.000Z,CASBAH,MOYEN,INSPIRON,AMD RADEON HD 8730,INTEL CORE I5 3337U,6GB,,1TB,15.6,,,DDR3
18000,2025 07 13T12:13:21.000Z,AIN DJASSER,BON TAT,PAVILION,,INTEL CORE I3 2375M,4GB,,,15.6,,,
18000,2024 10 01T10:59:34.000Z,MOSTAGANEM,BON TAT,ASPIRE,,INTEL CORE I3 2348M,4GB,500GB,,15.6,,,
18000,2024 10 01T11:05:39.000Z,MOSTAGANEM,BON TAT,ASPIRE,,INTEL CORE I3 2348M,4GB,500GB,,15.6,,,
18000,2024 10 02T15:47:47.000Z,EL KHROUB,BON TAT,PAVILION,,INTEL CORE I3,,,320GB,15.6,,,
18000,2025 08 07T13:48:50.000Z,MASCARA,BON TAT,DYNABOOK,,INTEL CORE I3,4GB,120GB,,15.6,,,
18000,2025 05 09T13:08:51.000Z,OULED YAICH,MOYEN,DYNABOOK,,INTEL CORE I3,4GB,,,16,,,
18000,2024 09 03T20:56:04.000Z,ORAN,BON TAT,VIVOBOOK,,INTEL CORE DUO,4GB,,500GB,15,,,
18000,2025 04 22T13:41:29.000Z,OULED HEDADJ,,MACBOOK,,INTEL CORE 2 DUO,4GB,,320GB,15.4,,,
18000,2025 03 05T22:18:00.000Z,EL AFFROUN,BON TAT,DYNABOOK,,INTEL CORE 2 DUO,3GB,,,,,,
18000,2025 08 11T04:05:13.000Z,TAOURA,MOYEN,VIVOBOOK,,INTEL CORE 2 DUO,2GB,,300GB,17.3,,,
18000,2025 07 31T22:52:15.000Z,BOU ISMAIL,BON TAT,ASPIRE,,INTEL ATOM N2600,4GB,,320GB,10,,,
18000,2021 03 03T16:06:44.000Z,AIN BENIAN,BON TAT,GALAXY,,INTEL ATOM,2GB,,80GB,11,,,
18000,2024 12 09T20:12:15.000Z,CHIFFA,BON TAT,PAVILION,,AMD A6,4GB,256GB,,15.6,,,
18000,2025 07 27T15:03:12.000Z,KOLEA,BON TAT,PAVILION,,AMD A4 4300M,6GB,,500GB,17,,,
18000,2025 05 21T08:31:01.000Z,ORAN,BON TAT,PAVILION,,1ST GEN INTEL CORE I3,4GB,256GB,,15,,,
17000,2025 07 06T14:11:46.000Z,LARBAA,BON TAT,ASPIRE,,INTEL PENTIUM 967,4GB,,320GB,,,,
17000,2024 12 11T17:10:11.000Z,EZZOUAR,MOYEN,LATITUDE,,INTEL CORE I5 2540M,4GB,256GB,,,,,
17000,2025 08 08T14:58:16.000Z,ROUIBA,BON TAT,DYNABOOK,,INTEL CORE I3 2310M,6GB,128GB,,15.6,,1366x768,DDR3
17000,2021 09 20T18:51:03.000Z,SIDI BEL ABBES,BON TAT,PAVILION,,INTEL CORE 2 DUO SP9400,128GB,32GB,,32,,,
17000,2024 09 02T15:22:17.000Z,,BON TAT,ASPIRE,,INTEL CELERON U4100,4GB,,460GB,15,,,
17000,2025 07 24T10:42:58.000Z,BATNA,,PAVILION,,INTEL CELERON N4000,4GB,,1TB,15,,,
17000,2024 09 08T12:19:25.000Z,MESSAOUD BOUDJERIOU,BON TAT,VIVOBOOK,,INTEL CELERON N3350,4GB,,500GB,15.6,,,
17000,2025 08 03T18:52:44.000Z,DAR EL BEIDA,,VIVOBOOK,,INTEL CELERON N3350,2GB,32GB,,11.6,,,
17000,2025 07 29T22:49:09.000Z,MANSOURAH,BON TAT,PAVILION,,INTEL CELERON N3060,4GB,250GB,,15.6,,,
17000,2021 01 06T19:47:41.000Z,KHRAISSIA,MOYEN,VIVOBOOK,,INTEL CELERON N3050,4GB,,465GB,,,,
17000,2025 07 14T09:10:03.000Z,OULED HEDADJ,,VIVOBOOK,,INTEL CELERON,2GB,,500GB,,,,
17000,2022 06 26T16:37:17.000Z,BABA HASSEN,,ASPIRE,,INTEL ATOM Z540,2GB,,250GB,10,,,
17000,2025 06 14T00:35:33.000Z,KHENCHELA,MOYEN,LATITUDE,,3RD GEN INTEL CORE I5,4GB,,500GB,13.3,,,
16500,2024 09 27T14:13:43.000Z,NACIRIA,BON TAT,VIVOBOOK,,INTEL CORE 2 DUO T5500,1GB,512GB,,17,,,
16500,2025 07 18T13:01:16.000Z,ORAN,MOYEN,PROBOOK,,AMD A8 7100,4GB,,320GB,15,,,
16500,2025 06 25T16:55:01.000Z,ALGER CENTRE,MOYEN,LATITUDE,,5TH GEN INTEL CORE I5,8GB,,500GB,,,,
16500,2025 06 17T20:13:10.000Z,BORDJ EL KIFFAN,BON TAT,XPS,,13TH GEN INTEL CORE I7,32GB,,1TB,13,,,
16500,2025 07 18T03:45:59.000Z,ORAN,,VICTUS,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I5 12450H,16GB,500GB,,15.6,144Hz,1920x1080 FHD,DDR4
16500,2025 08 07T16:49:54.000Z,CHELGHOUM LAID,BON TAT,ZENBOOK,,11TH GEN INTEL CORE I7 1165G7,16GB,512GB,,14,,1920x1080 FHD,
16000,2025 06 02T05:09:01.000Z,ALGER CENTRE,BON TAT,ASPIRE,,INTEL PENTIUM,4GB,256GB,,15.6,,,
16000,2025 05 28T09:43:57.000Z,SETIF,BON TAT,,,INTEL CORE I3 370M,4GB,,500GB,,,,
16000,2021 03 18T07:34:46.000Z,OULED YAICH,MOYEN,PAVILION,,INTEL CORE 2 DUO E4700,4GB,128GB,,,,,
16000,2025 06 14T11:49:54.000Z,CONSTANTINE,BON TAT,INSPIRON,,INTEL CORE 2 DUO,3GB,,160GB,15.4,,,
16000,2025 08 11T10:16:16.000Z,CONSTANTINE,BON TAT,INSPIRON,,INTEL CORE 2 DUO,3GB,,160GB,15.4,,,
16000,2025 05 08T19:49:05.000Z,EL EULMA,BON TAT,INSPIRON,,INTEL CELERON 2957U,2GB,,512GB,15.6,,,DDR3
16000,2020 12 05T22:36:48.000Z,MOHAMMADIA,BON TAT,,,INTEL ATOM N570,2GB,,250GB,10,,,
16000,2021 05 14T23:51:22.000Z,BIR EL DJIR,BON TAT,GALAXY,,INTEL ATOM 330,2GB,,250GB,15,,,
16000,2024 09 17T08:30:05.000Z,DRARIA,MOYEN,DYNABOOK,,AMD E1 2100 APU,6GB,,512GB,17,,,
15500,2024 10 17T01:17:54.000Z,EZZOUAR,,PRECISION,NVIDIA QUADRO P2000,INTEL CORE I9 TH8HK,32GB,1TB,,,,,
15500,2024 10 17T11:35:32.000Z,JIJEL,,PRECISION,NVIDIA QUADRO P2000,INTEL CORE I9 TH8HK,32GB,1TB,,,,,
15500,2025 01 01T13:49:32.000Z,CHERAGA,MOYEN,IDEAPAD,,INTEL CORE I3 5005U,8GB,,1TB,15,,,
15500,2024 10 31T16:41:35.000Z,RAHMANIA,BON TAT,ASPIRE,,INTEL CELERON N2830,2GB,,500GB,11.6,,,
15500,2025 02 04T06:48:59.000Z,LES EUCALYPTUS,BON TAT,ASPIRE,,INTEL ATOM N2600,2GB,,300GB,10,,,
15500,2025 06 26T14:27:01.000Z,ZERALDA,BON TAT,ELITEBOOK,,12TH GEN INTEL CORE I7,64GB,2TB,,14,60Hz,1920x1080 FHD,
15000,2021 03 04T11:45:45.000Z,CHLEF,MOYEN,,,INTEL PENTIUM T3400,2GB,,,,,,
15000,2025 06 17T14:27:32.000Z,BABA HASSEN,BON TAT,DYNABOOK,,INTEL PENTIUM B960,4GB,,350GB,,,,DDR3
15000,2025 08 09T09:31:21.000Z,BISKRA,MOYEN,INSPIRON,,INTEL PENTIUM 2117U,,,,,,,
15000,2024 10 29T22:23:56.000Z,SOUK AHRAS,BON TAT,GALAXY,,INTEL PENTIUM,2GB,,,,,,
15000,2025 07 13T06:57:16.000Z,BORDJ EL BAHRI,BON TAT,GALAXY,,INTEL PENTIUM,4GB,,,17,,,
15000,2025 03 29T05:16:04.000Z,MOSTAGANEM,BON TAT,THINKPAD,,INTEL PENTIUM,2GB,,256GB,15.6,,,
15000,2025 07 21T09:36:47.000Z,MEDEA,MOYEN,MACBOOK,,INTEL CORE I7,16GB,256GB,,,,,
15000,2025 06 29T16:44:27.000Z,BORDJ EL BAHRI,,,,INTEL CORE I5 3210M,16GB,,750GB,15,,,
15000,2024 09 16T09:39:22.000Z,ZEMMOURI,MOYEN,LATITUDE,NVIDIA NVS 4200,INTEL CORE I5 2540M,16GB,128GB,320GB,14,,,
15000,2025 01 14T07:11:15.000Z,BENI MERED,BON TAT,PAVILION,,INTEL CORE I3,4GB,,320GB,15.6,,,
15000,2025 05 06T14:30:17.000Z,TEBESSA,BON TAT,DYNABOOK,,INTEL CORE I3,4GB,,750GB,15,,,
15000,2024 12 10T21:10:49.000Z,BIR MOURAD RAIS,BON TAT,,,INTEL CORE I3,,,,,,,
15000,2025 08 04T11:56:58.000Z,CHELGHOUM LAID,MOYEN,THINKPAD,,INTEL CORE I3,4GB,,500GB,,,,
15000,2024 10 30T09:59:24.000Z,BOUZAREAH,BON TAT,INSPIRON,,INTEL CORE 2 DUO T7500,3GB,,160GB,,,,
15000,2025 08 06T14:09:30.000Z,BORDJ EL KIFFAN,BON TAT,MACBOOK,,INTEL CORE 2 DUO,8GB,256GB,,,,,
